time,text,user,location,platform,tweet id,following,followers
2022-06-16T17:04:05,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/cEDcujXsH7 #news #cybersecurity #infosec https://t.co/GR0gCFfMbe",DeepFriedCyber,No Data,twitter,1.5374811488083026e+18,2741.0,1897.0
2022-06-16T17:03:25,"[Recomendado]S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/iQWHqKxG61 #seguridadsi #ciberseguridad",seguridad_si,No Data,twitter,1.5374809794676163e+18,853.0,1150.0
2022-06-16T17:02:01,Don’t wait to install the June Windows update — it fixes the Follina security flaw - The Verge https://t.co/9OurSWamEr,BaileyDuquette,No Data,twitter,1.5374806277962506e+18,23.0,14.0
2022-06-16T17:00:43,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]
Lastest epsiode - listen now!
Read more... 
https://t.co/XS0wXDZWNa
#CyberSecurity",SiarpUK,No Data,twitter,1.5374802998645391e+18,355.0,91.0
2022-06-16T17:00:07,"Naked Security | S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/CQX0MEiU4d",StopMalvertisin,No Data,twitter,1.5374801509289902e+18,588.0,11806.0
2022-06-16T16:58:38,CISA thinks you might want to patch yer Follina. https://t.co/SOP8GEHAqZ,GossiTheDog,No Data,twitter,1.5374797787433288e+18,999.0,138964.0
2022-06-16T16:58:36,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/kGzkeapNXA",PrivacySage,No Data,twitter,1.537479767393452e+18,79.0,25.0
2022-06-16T16:57:35,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/RTV9NXbOFf",pacosite,No Data,twitter,1.537479514078466e+18,10.0,84.0
2022-06-16T16:55:36,"Microsoft has released a patch for the #Follina vulnerability. 

https://t.co/4xhi1os19f",tcasynertech,No Data,twitter,1.5374790127836406e+18,1.0,3.0
2022-06-16T16:55:34,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/1Vz2SYliFD https://t.co/LHEkdfeZNA",RigneySec,No Data,twitter,1.5374790036231741e+18,877.0,547.0
2022-06-16T16:55:33,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]: Lastest epsiode - listen now! https://t.co/WJk0BD3dfH https://t.co/SLNyogO1mC",cipherstorm,No Data,twitter,1.5374790016853852e+18,1903.0,2598.0
2022-06-16T16:55:33,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]: Lastest epsiode - listen now! https://t.co/CQphRhLYgX https://t.co/8cfZXfcWWq",shah_sheikh,No Data,twitter,1.5374790003516416e+18,183.0,1748.0
2022-06-16T16:55:33,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/SnK0JL569r https://t.co/PcDV60WgtL",evanderburg,No Data,twitter,1.5374790002300477e+18,144.0,53341.0
2022-06-16T16:55:15,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]
https://t.co/CNwyOhfnpJ

We're here for all your IT needs....",ITMSP1,No Data,twitter,1.5374789251101e+18,583.0,81.0
2022-06-16T16:55:06,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/VeAU9rr4O6",philantech3,No Data,twitter,1.537478887495676e+18,83.0,34.0
2022-06-16T16:53:02,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/799pYc1Xva",NakedSecurity,No Data,twitter,1.5374783691803648e+18,209.0,90554.0
2022-06-16T16:49:58,"Follina gets fixed – but it’s not listed in the Patch Tuesday patches! 
Read more... https://t.co/jgLimpJ5ov
#CyberSecurity #",infosec_thosas,No Data,twitter,1.537477596203606e+18,505.0,249.0
2022-06-16T16:40:10,"Notably, while “Follina” scored 7.8 on CVSS, it scored as an “ACT” on SSVC, motivating a concerted focus on this particular vulnerability for defense of the .gov. For those not familiar with SVCC, recommend a look: https://t.co/7WtUwwhLA8 4/",CISAJen,No Data,twitter,1.5374751285562368e+18,358.0,39880.0
2022-06-16T16:40:09,"🤔🧵on CVE 2022-30190 (“Follina”) &amp; SSVC: As noted earlier, we updated our Known Exploited Vulnerabilities (KEV) catalog earlier this week when @Microsoft released an out-of-cycle patch for the vuln, which was being actively exploited by threat actors.1/
https://t.co/TkgeJATOCk",CISAJen,No Data,twitter,1.5374751248820347e+18,358.0,39880.0
2022-06-16T16:40:02,"➦ Ubuntu, Boring Company: Microsoft fixt endlich Follina

» Was am 16. Juni 2022 neben den großen Meldungen sonst noch passiert ist, in aller Kürze. (Kurznews, Ubuntu) 
 
  https://t.co/MdF2wyU2A9",FreieWeltEu,No Data,twitter,1.5374750973631078e+18,2309.0,713.0
2022-06-16T16:40:02,Microsoft fixes under-attack #Windows #zero_day #Follina https://t.co/SBir5NP08o,omvapt,No Data,twitter,1.5374750961761198e+18,25.0,203.0
2022-06-16T16:38:09,"Microsoft continues to downplay the severity of the Follina vulnerability, which remains present in all supported versions of Windows. Learn more about this #vulnerability by listening to the #testguildnews show!👉https://t.co/EMRyjwfwUH #securitynews https://t.co/lSbHrkGAK2",testguilds,No Data,twitter,1.537474621636739e+18,585.0,3140.0
2022-06-16T16:36:01,"Chinese #hackers have already started using a dangerous @Microsoft #zeroday flaw dubbed #Follina. via @HackRead
https://t.co/zWxf2WgSDQ
#cybersecurity #cyberaware #security #IT #CyberSec #ransomware #malware #phishing #data #technology #cloud #cybersmart #databreach #cyberattack",bartmcd,No Data,twitter,1.5374740852692541e+18,667.0,2706.0
2022-06-16T16:33:13,قامت Microsoft بتصحيح ثغرة أمنية في Windows تسمى Follina – شعاع نيوز https://t.co/LlYWPRtIKk,sohib31,No Data,twitter,1.537473381423104e+18,6.0,59.0
2022-06-16T16:32:14,قامت Microsoft بتصحيح ثغرة أمنية في Windows تسمى Follina https://t.co/00Th8Eq5fv,ShueaeNews,No Data,twitter,1.5374731345001267e+18,0.0,37.0
2022-06-16T16:30:42,"Follina gets fixed – but it’s not listed in the Patch Tuesday patches!
We tried it out to make sure, so you don't have to.
Read more... 
https://t.co/ZGpYJVmlRS
#CyberSecurity",SiarpUK,No Data,twitter,1.5374727478147195e+18,355.0,91.0
2022-06-16T16:24:03,"Windows finally patches the Follina vulnerability
👉 https://t.co/4kvvsJWuVW #cloudcomputing #hosting #datacenter #technology #technews #cybersecurity #vulnerability #Windows #Follina #zeroday #CVE2022 #ransomware #PowerShell @Microsoft @Windows https://t.co/YiKHKOMsJQ",cloud7news,No Data,twitter,1.5374710758601564e+18,4919.0,2645.0
2022-06-16T16:19:20,New Microsoft Zero-Day Vulnerability Times Two: Follina and DogWalk  #Blog #Microsoft365 #DogWalk via  practical365 https://t.co/hbpICoa6Cc,KbWorks,No Data,twitter,1.5374698848414843e+18,2405.0,5146.0
2022-06-16T16:16:41,Microsoft corrige la vulnerabilidad de día cero Follina dentro de la actualización de junio https://t.co/m6qn7Q4aBW,gustavospress,No Data,twitter,1.5374692201072148e+18,393.0,176.0
2022-06-16T16:04:10,"$TGCB @tegocyber This month's Microsoft Patch Tuesday has a fix for the ""Follina"" zero-day and three other critical vulnerabilities. #cybersecurity #PatchTuesday https://t.co/3AUmTT0fC1",StockDayPodcast,No Data,twitter,1.537466071086551e+18,65.0,3303.0
2022-06-16T16:02:59,"📰 Știrile săptămânii din #cyber sunt aici: https://t.co/2CEE6DsALW 

👨‍🏫#Microsoft remediază vulnerabilitatea ”Follina”

🕵️‍♀️Un nou #malware pentru #Linux este aproape imposibil de detectat

💻Procesorul M1 are un defect major de securitate pe care #Apple nu îl poate repara

#DNSC https://t.co/tcgSElbHbH",DNSC_RO,No Data,twitter,1.53746577227187e+18,497.0,3813.0
2022-06-16T16:01:36,"Debate rages over Microsoft vulnerability practices after Follina, Azure issues https://t.co/SO5PEhi0Rm",mikeadams504,No Data,twitter,1.537465422601134e+18,1693.0,711.0
2022-06-16T16:01:18,"Microsoft has finally patched Follina, along with several other security updates. Make sure your devices are updated TODAY, and reach out to OSA for any questions on the other updates posted in this article.
#security
https://t.co/AgSu1OmOCJ https://t.co/sIYX01EAqD",OsaPartners,No Data,twitter,1.5374653476950753e+18,8.0,5.0
2022-06-16T15:53:38,"#Follina CVE-2022-30190
Interesting email lure referencing the upcoming America East Sustainability Conference 2022

Email subject: Upcoming Sustainability Conference
attachment filename=""AES-Flyer.doc""

DOC https://t.co/3muS5hma11
http://172.70.130[.]89/index.html -&gt; Unreachable https://t.co/oargrtTxnt",StopMalvertisin,No Data,twitter,1.5374634179673661e+18,588.0,11806.0
2022-06-16T15:52:04,"#CyberAlertes | Plusieurs avis de sécurité : Follina, Adobe, Johnson Controls, Microsoft, Mitsubishi Electric, Cisco. 

Nous encourageons les utilisateurs et les administrateurs à appliquer les mises à jour nécessaires. 

Pour en savoir plus : https://t.co/7qNWv5rLKw https://t.co/HpwygdvJKP",centrecyber_ca,No Data,twitter,1.5374630255605842e+18,48.0,3202.0
2022-06-16T15:51:53,"#CyberAlerts | Multiple security advisories: Follina, Adobe, Johnson Controls, Microsoft, Mitsubishi Electric, Cisco.

The Cyber Centre encourages users and administrators to review and apply the necessary updates.

For more information: https://t.co/Ww2rjQSwk5 https://t.co/2JCAkEbDN8",cybercentre_ca,No Data,twitter,1.5374629769780797e+18,62.0,26590.0
2022-06-16T15:46:00,"Threat advisory: new vulnerability discovered in #MSDT. More on this vulnerability and ways to mitigate the risks. #microsoft #threatvulnerability #follina #resiliency
https://t.co/11Hhp94qjN",cigoodwi,No Data,twitter,1.5374614982257787e+18,670.0,1584.0
2022-06-16T15:44:14,"Ubuntu, Boring Company: Microsoft fixt endlich Follina  Was am 16. Juni 2022 neben den großen Meldungen sonst noch passiert ist, in aller Kürze. (Kurznews, Ubuntu) https://t.co/VrZo6Izl0v",DanWeb2_0,No Data,twitter,1.5374610531304776e+18,1406.0,2241.0
2022-06-16T15:38:07,"The Follina Exploit is running wild through Microsoft Office. 

Microsoft has just announced that there is a patch for this exploit in the June Cumulative Update. They strongly encourage it's users to install the update.

⬇️Watch or read it here⬇️
https://t.co/U9lMJt8XRa",skycompIT,No Data,twitter,1.5374595139676488e+18,478.0,126.0
2022-06-16T15:26:17,مايكروسوفت صححت ثغرة ويندوز المسماة Follina https://t.co/KWsNtGbGVD,mnalmsdr,No Data,twitter,1.5374565382851215e+18,2.0,854.0
2022-06-16T15:19:51,"Microsoft corrige falha zero-day grave no Windows: conhecida como  “Follina” (CVE-2022-30190), a vulnerabilidade permite a execução  de comandos maliciosos ao abrir ou visualizar documentos do  Office, mesmo se macros estiverem desabilitadas. A falha afeta  todas as versões do",BotDeschamps,No Data,twitter,1.5374549169727242e+18,2.0,187.0
2022-06-16T15:16:00,Microsoft patches actively exploited Follina Windows zero-day https://t.co/PXKcnleAos,Hoorge,No Data,twitter,1.5374539500305572e+18,1231.0,6876.0
2022-06-16T15:15:28,"Ubuntu, Boring Company: Microsoft fixt endlich Follina https://t.co/mM0sYoJ9aP",G3_Computer,No Data,twitter,1.5374538147768402e+18,10860.0,8216.0
2022-06-16T15:05:37,SCMagazine: Follina vulnerability fixed in latest Patch Tuesday release from .@Microsoft https://t.co/1lxbHeqavm #cybersecurity #infosec https://t.co/B93efF5PjQ,MrsYisWhy,No Data,twitter,1.5374513372684861e+18,1777.0,3107.0
2022-06-16T15:03:19,"Microsoft finally patches Follina vulnerability

@NotMengele #Microsoft #Follina 

https://t.co/dTRpWQXNSG",fpjindia,No Data,twitter,1.5374507578130514e+18,590.0,33182.0
2022-06-16T15:00:34,Follina vulnerability fixed in latest Patch Tuesday release from .@Microsoft https://t.co/6GpvAeCWBl #cybersecurity #infosec https://t.co/RafgSD31hi,SCMagazine,No Data,twitter,1.5374500634751345e+18,1361.0,121994.0
2022-06-16T15:00:26,"Ubuntu, Boring Company: Microsoft fixt endlich Follina https://t.co/eW5JVq1EK2",golem,No Data,twitter,1.537450031833174e+18,2.0,88864.0
2022-06-16T15:00:05,"A #cyberthreat known as ""Follina"" can allow attackers to take complete control of #MicrosoftOffice systems. Learn more about it and how to avoid becoming a victim.

https://t.co/yJbXVnsnIP",Mirazon,No Data,twitter,1.537449944914731e+18,214.0,663.0
2022-06-16T15:00:01,"Microsoft выпустила июньские исправления для 56 уязвимостей в различных программах, включая одну уязвимость нулевого дня (#Follina, CVE-2022-30190) и еще 3 критические уязвимости. #CyberSTAR #цифроваябезопасность https://t.co/Hx0LyP6UP5",CSDigitalSafety,No Data,twitter,1.537449925608362e+18,130.0,76.0
2022-06-16T14:54:04,"Security Office Hours start in 10 minutes!
Join us for a review of #PatchTuesday and recent security news around Follina, DogWalk and more!

https://t.co/QodlC9C8Ij",cybersec_nerd,No Data,twitter,1.5374484276463288e+18,334.0,462.0
2022-06-16T14:46:05,"Debate rages over Microsoft vulnerability practices after Follina, Azure issues https://t.co/qjtgrA5OQa",shakirov2036,No Data,twitter,1.537446419052671e+18,4769.0,5645.0
2022-06-16T14:45:17,مايكروسوفت صححت ثغرة ويندوز المسماة Follina https://t.co/oHK711cngf,easynews21,No Data,twitter,1.537446220355883e+18,1.0,42.0
2022-06-16T14:43:42,Microsoft's new security updates resolve Windows zero-day vulnerability Follina issue - https://t.co/VCoLV9qfzg https://t.co/LRasgQUZnC,AzArdit,No Data,twitter,1.5374458201731277e+18,267.0,164.0
2022-06-16T14:38:05,"Follina es una vulnerabilidad explotada por piratas informáticos, pero #Microsoft finalmente tiene la solución 💉 https://t.co/Drl1fjkReX",unocero,No Data,twitter,1.5374444072589517e+18,35554.0,236045.0
2022-06-16T14:35:01,"Microsoft finally fixes Windows zero-day flaw exploited by state-backed hackers. #Microsoft has finally released a fix for “Follina,” a zero-day vulnerability in #Windows https://t.co/hI0HYUuckx #hackers #Hacking #hacker #cyberattacks #cyberattack",DarrenEwers,No Data,twitter,1.537443635267924e+18,2874.0,2374.0
2022-06-16T14:30:26,Russian hackers start targeting Ukraine with Follina exploits https://t.co/ia2hkqoIpD https://t.co/6jLsTWaA3M,AndyMicone,No Data,twitter,1.5374424803495977e+18,711.0,1724.0
2022-06-16T14:30:16,"#Microsoft's June 2022 #PatchTuesday landed this week. It comes fixes for 55 vulnerabilities - including the #Windows MSDT #Follina #ZeroDay vulnerability and new Intel MMIO flaws.

https://t.co/xH9WOyQX51 https://t.co/ViDtE57xwn",v2systems,No Data,twitter,1.537442440298107e+18,123.0,76.0
2022-06-16T14:15:00,¡Por fin! Microsoft presentó una solución para “Follina” un error de día cero en Windows https://t.co/oHz2y14rJo,notasbit,No Data,twitter,1.5374385969190461e+18,176.0,307.0
2022-06-16T14:09:32,"Microsoft finally fixed the MSDT vulnerability in Windows (a.k.a Follina) as part of this month's Patch Tuesday. And there are also new RCE vulnerabilities in NFS and Hyper-V:
https://t.co/ekIElbJc5V
https://t.co/F6Sv2H3Zed
https://t.co/3ngFbMbAUu",Patchdeck,No Data,twitter,1.5374372230286336e+18,23.0,7.0
2022-06-16T14:04:55,"Microsoft patches the Follina Windows zero-day, which let hackers execute malicious PowerShell commands and had been exploited by state-backed actors",TechNews24h,No Data,twitter,1.5374360592349962e+18,9472.0,8963.0
2022-06-16T14:04:10,"Follina, Other Flaws Fixed in Final Microsoft Patch Tuesday #onlineprivacy #cybersafety #privacy #personaldata https://t.co/41YpqbsAfp",mobilesmsio,No Data,twitter,1.5374358710953124e+18,67.0,143.0
2022-06-16T13:55:33,Microsoft vient de publier un correctif concernant l'alerte de sécurité CVE-2022-30190 (Follina). Rendez-vous sur Windows Update pour appliquer le Patch Tuesday en urgence ! https://t.co/EIqU17jLUf,edipoles_,No Data,twitter,1.5374337044227277e+18,66.0,144.0
2022-06-16T13:34:20,"Windows : la mise à jour de juin bouche la faille Follina exploitée par les hackers :

https://t.co/bi1KNsj6Yb

Publié par Kulture Geek, lu sur Appy Geek",mesli_samir,No Data,twitter,1.537428364344144e+18,25.0,10.0
2022-06-16T13:32:38,"In this week’s #CyberSecurityBrief, we discuss #Follina being used by Russian actors, the #Metasploit update, and ransomware - incl #BlackCat, #Netwalker, and #HelloXD. Listen now: https://t.co/BcnDz6PqRt https://t.co/Jm55Gwshxm",threatintel,No Data,twitter,1.5374279364494418e+18,393.0,107770.0
2022-06-16T13:26:01,Follina gets fixed – but it’s not listed in the Patch Tuesday patches! https://t.co/HWwKij5jcs via @NakedSecurity https://t.co/tGZZgzTgb1,SteveSanders7,No Data,twitter,1.5374262712227676e+18,1433.0,1392.0
2022-06-16T13:16:12,@j00sean Would the original #follina workaround to disable the msdt url protocol handler break this #DogWalk attack chain?,farhanible,No Data,twitter,1.537423798420611e+18,762.0,449.0
2022-06-16T13:15:18,"Microsoft rolls out security update to fix Follina vulnerability, users urged to update PCs https://t.co/rxtyixh9d2",business_khabar,No Data,twitter,1.5374235722803528e+18,3.0,67.0
2022-06-16T13:14:39,"Debate rages over Microsoft vulnerability practices after Follina, Azure issues https://t.co/JyjBiTObQB",JohnStuppi,No Data,twitter,1.5374234086187745e+18,703.0,350.0
2022-06-16T13:09:51,"مايكروسوفت صححت ثغرة ويندوز المسماة Follina

البوابة العربية للأخبار التقنية البوابة العربية للأخبار التقنية أصدرت شركة مايكروسوفت التحديثات الأمنية الجديدة لنظام ويندوز لشهر يونيو 2022 التي تصحح ثغرة أمنية خطيرة في نظام التشغيل تعرف البوابة العربية للأخ https://t.co/EvlvkXDgqo",arfeedx,No Data,twitter,1.53742220211465e+18,518.0,454.0
2022-06-16T13:08:01,"Мы уже писали про странное поведение Microsoft в истории с уязвимостью Follina, которую компания сначала не хотела признавать, несмотря на активное использование в дикой природе, а потом еще и закрывала почти три недели уже после того, как технически... https://t.co/pUOz4xyZTu https://t.co/jhgzC5ywym",IT_news_for_all,No Data,twitter,1.5374217412611932e+18,24.0,141.0
